Text,Label
wkwkwk suka banget sama Isyana dari duluu aura nya positif banget,0
ngabrut bgt tolong isyana😭😭😭,0
Isyana sama Tiara Andini klo colab pasti bengek 🤣,0
lucu juga isyana 😅😅,0
isyana bisa gtu yaa😂,0
isyana adalah slah 1 artis yg tidak memiliki haters .🥰🥰🥰,0
sumpah isyana selalu dihati 😁,0
makin suka deh sama isyana..no jaim2😁,0
"Isyana itu stand up comedy, yg punya bakat nyanyi dan suara bagus 😂",0
kak isyana cocok jadi comedyan yaahhh😂😂,0
kocak bener isyana,0
paket komplit anjrit Isyana nii🥲,0
Isyana mirip raisa,0
pgn nntn isyana.. ada dmn lg nnti,0
AQ suka banget sma isyana,0
isyana vibesnya kayak Anna frozen 😩😩☝🏻☝🏻☝🏻,0
isyana paket komplit🥰,0
ada yg bilang isyana itu pelawak terjebak di tubuh penyanyi,0
isyana lawak sarawati,0
Isyana duh wkw,0
gw ngepens bett ama isyana😭,0
isyana pindah haluan jadi pelawak 😁😁,0
Isyana jagi lawak,0
isyana nama adik saya,0
ketika isyana lepas dari ikatan label,0
penyanyi berkedok pelawak😂,0
idolakuu pelawak ternyata😂,0
itu bukan suling bambang,0
Float ga si bukan suling? Wkwkwk eh nulisnya gmn si,0
itu flute BTW bukan suling.. 😌,0
maaf sedikit mengoreksi itu namanya floot yaa guys bukan suling🙏😊,0
"pas awal liat kupikir akan sekalem raisa,tapi ternyata😂😂😅",0
"istana tuh santai bgt ya ga jaim, lucu lagi",0
Rara Sekar be like:sakit apa adek gua😂,0
Beliau ini kocak gaming,0
kocak orgnya ternyata 😅,0
bisa lucu jg...bakat trpendam,0
ccok klo kolab sm rinanose,0
Turunan pelawak nihh 😂😂,0
ini mah mantan pelawak😁,0
Love bgt kecintaan,0
kok sekarang dia jadi kocak ya 😂😂,0
Ngakak😂,0
bisa melawak juga ternyata say...😁😂,0
gua suka iklan yang nikoo selalu dihati😌😌,0
ana real life,0
sebenarnya dia pelawak. kalo nyanyi itu cuman sampingan.,0
Njir ko jd kaya rina nose😂,0
metal metalan sayy hari ini😳😂,0
jadi inget outfitnya pak tani 😁,0
lucu ih dia😅,0
bengek,0
BESTIE GUA MAH MULTI TALENT😅,0
definis pelawak nyamar jadi penyanyi 😂,0
Dia lucu banget 😂,0
Ternyata ambyar 😅😅 beda banget pas nyanyi seriosa,0
isyaaaa na ah idolaa banget😂,0
mirip park Shin Hye,0
ngakak,0
cakep bgt,0
Alemong shayyy😁😁😁,0
ngakak,0
iisonan og😂😂,0
Ngakak😁😁😁😁,0
"penyanyi, pelawak",0
lu itu penyanyi woyy. ngabrut bgt😭😭,0
hahaha mood bgt,0
lawak bgt 😂,0
DIA PELAWAK REZEKI NYANYI😂,0
dia lucu banget😅,0
wih sama😅,0
doyan lawak jga 😂,0
ya Allah ngelawak🥰🥰🥰l,0
LAWAK WKWKWKWKWK,0
"bener2 artis ori,.... multitalenta 🥰",0
bang yang dia joged mana ngakak,0
nie orang lucu skli 😂😂😂,0
collab sama sule cocok,0
kreeen,0
idola 🥰,0
pelawak bisa nyanyi cantik 😂,0
"😂😂😂😂 isyanaaa knp jd gt ..., ngakak tiap liat dia",0
udah jadi spek pelawak😂,0
😂😂😂kak isyann,0
yg kaca mata😂😂,0
kocak 😁,0
ini pelawak apa penyanyi sih😂,0
dia jiwanya pelawak gaes hobynyq nyanyi,0
cantik tapi lucu😂,0
Gw kira Yuju,0
pelawak aslinya 😅😅😅,0
Penyanyi yg ga ada jaim2nya seruuuuu😂😂🥰🥰,0
ngelawak melulu dia😁😁😁😁🤣😂😅,0
sbnrnya dia ini pnyanyi apa pelawak🥰😂😂😂,0
pas pake baju item mirip ryujin,0
Pelawak favorite gue ni ❤️,0
woww,0
dia nih sbnrnya pelawak lg nyamar jdi penyanyi 😂,0
Fuji ternyata bisa nyanyi,0
hahaha,0
di awal vidio 😬 akhir vidio 😬,0
fyp mulu dah ini herann,0
bapa gw kerja sama dia,0
Moga aja abis ini diajak maen di Lapor pak wkwk. Atau minimal gabung sama Vindes deh,0
yg triak pasti orang minang 😂😂😂,0
wkwkw,0
ngomong aja merdu😅😅,0
pelawak berkedok penyanyi..😂,0
wkwk,0
mirip Yuju gfriend,0
semenjak menikah jd kang lawak ya dia..🥰🥰,0
Lucu woi,0
sebenarnya dia ada lah pelawak yang disuruh menyanyi oleh ortunya,0
Make gendang nya lawakk 😂😂,0
ntah kenapa aku ga bisa mge fan aliran metal,0
Ehh gak bisa di save gitu😌😌,0
Tepos,1
"dia tu pelawak, penyanyi hanya sampingan",0
Gau kira kaka gua feminim😭🙏🏻🤣,0
hahahah kece badai teh nana ini😁,0
Lucu memang ni cewek,0
pelawak cantik,0
balii,0
kayak haruka,0
random banget hahaaahh,0
artiss paling HUMBLE bgt,0
ngakakk,0
Kocak 😂,0
haha,0
queen,0
video aslinya nnton dmn sih😭,0
pelawak berkedok penyanyi,0
Dia waktu itu mabuk apa sih?,1
Ya allahhh🤣🤣🤣,0
ntar kalo ke semarang bawa gamelan juga ya wkwk,0
untung good looking😅,0
pelawak yg nyamar jadi penyanyi😅😅,0
Su u u ling??,0
besti lawak bgt 😭,0
Tapi di lucu bangt plis,0
itu ada bagus,0
kwkwkwkwkwk🤣🤣🤣,0
kok mirip sama kak via valen?,0
Seruuu ihh🤣,0
GIMANA SIH DIA INI 😭😭😭😭,0
lucuuuu ihhh,0
sangat fashion sekali,0
ngakak bgt ampun,0
Penyanyi berkedok pelawak😂,0
isyana itu pelawak tpi karna suara dia bagus yaudahlah nyanyi jadi sampingan 🤣🤣,0
@trsr__ sisi gelap penyanyi😭,0
Wkwkkwkwk astaga isyandul @thriftshop_fair,0
isyana vibesnya sama kek Sejeong 😂@nwlyyh,0
"""metal²lan shay"" @lovescenervy 😂",0
isyana bawa suling mirip erika Ricardo ga sih 🤨🤨,0
"isyana, gokil dah, semua alat musik bisa dimainkan, webenranya cocoknya dia jadi komedian.. abia melawak terua kalau konser 😅😅😅😅😅",0
padahal udah kayak orang bener,0
Sule/Andre versi cewe,0
istana itu pelawak cosplay penyanyi,0
padahal cantik gemoy,0
dia mah pelawak aslinya,0
"isyana tu aura nya positif sekalii,waktu ini isyana cantik bgt tapi isyana mah always cantik",0
humble bangett Isyana sering ngobrol Ama penonton 😅,0
Isyana positif vibes banget ya 😂,0
kok isyana jd bar bar sih wkwkwk,0
gK nyakin gw nih anak penyanyi😂😂😂😂😂😂😂,0
pelawaknya lagi cosplay jdi penyanyi 😂😂😂😂,0
bulan ini semua konser pecah,0
sebenarnya dia adalah pemain suling Soneta😅,0
Ngbayangin gak kalo isyanol ketemu tiarol,0
isyana ngga ada haters kali yaaa,0
"Suka ngelawak doi, ya ampun",0
nama ku shay😭😭,0
@yeniaprlynti eni kurus ada isyana yg lebih kurus 😂 plis mau jugaaa 😭😭,0
dulu gw tau isyana anggun feminim skrg baru liat lagi lah malah jdi suka ngelawaj anjir😂,0
tengah mlm ngakak nyampe ngikik liat ini ampunn 😂,0
alemong shay😁😁,0
yang jadi suaminya gimana ya ?? bengek sampe ngik2 terus kali...😂,0
itu klo Q yg pke baju gtu..dikira miring,0
tambah langsing kk isyana,0
Makan gado2 ga pk bumbu kacang tu sama kaya beli pizza tp jgn pake topping 🥺🥺🥺,0
KIRAAIN SHEILA DARA 😭,0
muka nya oke..  tapi body nya ngak bgt,1
Kok dia Receh yaaa 😂,0
@heheewx cantik mahh bedaa😂,0
pengen liat yang main suling,0
Ahahahaha,0
selalu ngakak ngeliat isyana.. otw pahalanya bluber.. 😂,0
kocak jg ni s cantik 😂😂,0
"bismillah, semoga sambel cumi aku ada yg beli 🥰",0
Wkwkkw😂,0
komplak nih penyanyi 😂😂😂,0
ada adaa ajaa😅,0
bentar lagi beralih profesi jadi pelawak 😭🙏,0
kocak,0
pelawak yg nyaru jd penyanyi...😬,0
bukan bang Bani ya bassist nya? biasa ngikutin vlognya Isyan di belakng panggung kalo ada bang Bani 😂,0
lah knp jadi pelawak 😂😂,0
"jadi dia itu penyanyi? pelawak, apa tukang suling???",0
Kenapa ngakak mulu liat kelakuan dia 😂,0
penyanyi yang bikin ngakak cuman dia 😁😁😁😅,0
dri jamannya lagu tetap dalam jiwa udh demen ama dia 😭,0
Info konser isyana dapetnya darimana sih,0
pengen nonton Isyana si dari pada JB😂,0
"bocah gua suka banget sm Isyana, mau di sadingin sm artis manapun tetap pilih Isyana dia 😅",0
insyana adalah pelawak berkedok penyanyi 😂😂,0
😂😂ngakak gue kocakkk,0
sebenarnya profesi dia apa...🥺😂😂😂,0
dlu kenal dia kukira kalem dan anggun 🤣🤣 tp stlh banyak fyp dia di tiktok anjir kocak,0
body nya k pop bgtttt😌,0
malah dagelan😂😂,0
kak isyana kapan konser dijkt,0
pasti kecilnya petakilan,0
mirip gisel😂,0
Wkwkkwkwkwwj Dia pelawak dan Kang Suling aslinya,0
gw nonton isyana pengen ngakak krna awal2 nyanyi selalu openingnya ngelawak dlu 😅,0
ngakak bet njir 🤣🤣🤣 @ain388,0
ada yang bilang kalempong sayy,0
@mikoojun kaya e kita cocok nonton isyana ga sih😂,0
jadi mau nonton konser dia gua😂😂😂,0
semenjak udh di nikahin jadi bgni 🤣,0
klo lagu lagu bgini isyana nyanyi smbil melawak.klo d dangdut ayu ting ting,0
isyana kalo gasalah indihome deh,0
jdi ngefans bgt..... dia nggak pernah sok sokan.... apa adanya.....,0
komedian berkedok penyanyi🤣🤣🤣,0
pelawak yg nyambi jdi penyanyi😂,0
ngapa jadi Rina nose,0
Dia tuh pelawak guys bkn penyanyi zuzur dah,0
flute itu gaes namanya,0
aku malah fokus sama mas mas belakang 😅😂,0
lama2 kek ayu ting2 ini nanti. keseleo jadi pelawak. 😅,0
@huqngrwenjun ahahahahahaha,0
@mumetaku16 @jannatulfirda51 cape aku,0
Ya allah random bgt kak inyong😂,0
Hahaha😅,0
untung cantik 😂,0
bhilla mhemangh ... 🤣,0
Isyana itu mood banget yahh 🥰🥰😅😅😅 suka aja sma vibesny,0
anjjiir ahirnya bisa tdr nyenyak isyana ngomong apa,0
kirain Taylor swif,0
Kocak Banget nih orang 😅,0
itu Isyana beneran apa cuma mirip sih,0
mantaaap😂,0
"dia kocak bet asli, apalagi pas ngmg suka belibet😂",0
plss dehh kak isyana mood bangett😭😭🙆🏼‍♀,0
Mau heran tapi isyanaa,0
reply ulang ngakak mulu😂,0
pelawak yg salah jalurr😂😂,0
"pertama Isyana keluar dia klou di wawancara kaya pendiam gitu eh ,, ternyata itu cuma pencitraan asli nya pelawaaakkk 😂😂",0
kocak dah ini orang😁,0
ngakak banget mah yg vid yg teh iis,0
@mfgiftbox ngakak bangetttt,0
Gw makin ngefanssss dah mah mpok 😂,0
dia pelawak apa penyanyi sihh 😭😭😭,0
kocak bgt sih ah 😂,0
Multitalent banget Isyana semua gendre musik dikuasai 😂,0
kayaknya gak ada yang gak suka sama isyana deh😂,0
isyana orang mana asalnya?,0
suami nya gimana ya. pasti tiap hari di recehin mulu Ama Isyana .😂,0
alemong shay pasti PL nih wkwk😂,0
konsewr musik komedi,0
Semua akan jadi Joker pada waktunya,0
isyana adl artis yg tersesat di jalan yg benar 😂,0
"mau heran,tapi ini isyana😂",0
kocak,0
aku padamu Isyana 😅,0
kalau kaga kocak nyleneh bukan isyana namanya..😂😂😂,0
macam caty perry gitu yang salah main suling,0
Komedian berkedok musisi,0
lucuuuu🥰🥰🥰,0
aku tertawa sampai terberak berak 😂😂😂😂😂😂😂,0
"inyong inyong,, lawak aja... 😂😂 nyanyi aja inyong nyanyi 😅😅",0
isyana kamu sangat menggemaskan 😂,0
Paket komplit dianya doi mah,0
Isyana genre rocker😂,0
dia komedian,0
🥰🥰🥰😋Asyek nya ngak buat buat🥰🥰🥰,0
"Jiwa pelawak yg kebetulan bisa nyanyi, ngakak bgt Ama fans isyana 😭",0
berbakat nyanyi berbakat jadi pelawak 😂😂,0
udh cantik kocak lagi🥰,0
GK suka main suling lgiii..ganti gendang aja,0
gatau kenapa kalo liat tingkahnya isyana selalu inget lu anjiir😂 @gabrela_npag01,0
garing njie,0
cantik jjago nglwaak,0
pelawak sg berkedok penyanyi😂😂😂,0
Isyana😭😭😭😭😭🤣🤣🤣🤣,0
Isyana emg kocak sih 😂😂,0
"cantik, penyanyi, pelawak.😁😁😁🥰🥰🥰🥰🥰",0
mengakakkkkk 😂😂😂,0
isyana kelakuanya mirip jin bts ya tapi versi cewek,0
"gak suka Isyana tadinya,gara2 liat ditiktok jadi suka 😂😂",0
Kocak wkwkk,0
@Akun Like & Komen 😂,0
lisa black pink versi indo😂😂,0
yg dteng ke konser isyana 20% nikmatin laguny 80% liat tingkah absurdny,0
itu flute ygy bkn suling😅,0
prik😂😂,1
bayar tiket mahal2 ternyata banyak ndagelnya..mending nonton standup,1
gabung OVJ aja,0
di ulang berkali kali tetep ajh ketawa 😂😂😂,0
"kalo di film yang princess princess gitu, isyana kaya si rapunzel, kaya anna frozen sama kaya si rambut merah di brave😅",0
lucu,0
Melawaknya oke jg😅,0
dia kek fly,1
pesuling handal 😂,0
sebenarnya dia itu pelawak yg terperangkap di tubuh penyanyi 🤣🤣🤣🤣,0
Hahaha😂😂😂😂,0
"sebenarnya Isyana tuh pelawak ya ges ya, klo nyanyi itu cuman sampingan aja🤣",0
Mauu kesel tpii isyana,0
baru sadar sya isyana mirip sama fuji,0
saya gak suka,1
"ga jaim , kece benar",0
Ratu kocak,0
bkn ny dia dlu klaem,0
tukul versi cewek,0
skrg UD brubah banget kelakuan ny coba tes urine deh,1
isyana mending kaya Andre Taulany aja dari penyanyi menuju pelawak the best lah,0
isyana mood banget 🥰,0
bisa nglawak juga nih😂😂😂,0
naksir bgt bajunya yg pertama,0
gue salfok sama si abng yg pake kacamata.,0
"knp isyana ga ikutan di acara lawakan,,😅",0
flute weh wkekw,0
kok aku kudet bgt ga tau irg ini😳,0
kirain dia tuh jutek ternyata lawak😂😂😂,0
cita citanya aja jadi tukul arwana,0
aku suka gayanya,0
dia ngpain si🥺🥺🥺,0
anggunnya ilang..😳,1
mau heran tapi isyana😅,0
yg sy tw dia dulu kalem. trnytaaa saya salaaah 😂😂😂😂,0
mau heran tapi isyana,0
metal-metalan shayyy,0
isyana mirip kim tae ri,0
itu namanya flute bukan suling,0
dah kagak tertarik nonton isyana sekarang,1
dia tuh lawak bener sii..,0
Yang benar itu seruling,0
sicantik kocak,0
makin kurusan neng Isyana 🙄,0
coba badanya berisi kayak dulu bagus,1
ASTAGA ISYANAKU 😂,0
makanya pas sekolah jadi ketua osis wkwk,0
"Isyana salah satu artis yang cukup banyak haters termasuk sy, meskipun dia banyak yang suka tetap gua gk ska sifatx yang terlalu berlebihan",1
mirip Yuju 😭,0
ini pelawak apa penyanyi sih bingung jdinya 🤣🤣🤣🤣,0
apasi ko ngakakk woi😭😭,0
fyi Isyana introvert padahal,0
capek bgt😭,0
kirain bininya arap,0
hahaha,0
jdi kepengen mau nonton konsernya😅😅,0
akun dia apa sih mo follow deehh😂😂😂😂,0
bila memang 😌,0
heran lucunya dmn 😳,1
Mood banget 🤣🙈,0
ya Allah isyana make baju mau diroak rawek gmn ttp pantes cantik lah gue begitu disangka odgj biang rusuh😅,0
awokawok,0
bodynya isyana... 🥰,0
mood bngt@spesiessmarss_,0
dah cantik multitalenta lagi,0
lucu juga ya,0
pelawak yg nyamar jdi penyanyi😅,0
wwkwkkwkwkw ni anak,0
Isyana Sarasvati kocak banget 😅😅,0
😅baru tau ternyata orgnya kocak,0
pertama nyangka itu IU nyatanya Isyana,0
suaranya kek patgow😅,0
suaranya mirip @Patricia Gouw,0
gk nyNgka isyana bisa selawak itu😅,0
ga kebayang klo jadi bestie nya dia seasik apa dunia gue,0
Suka isyana jalur nyanyi ❌ suka isyana jalur lawak ✅,0
please istana kan mkin cinta,0
aku ingatkan yuju tadi..😅😅,0
isyan lawaknya 😂😂,0
kocak banget dah😂😂,0
Pelawak yg bakat nya jdi penyanyi 😌😌,0
mantuuul,0
HAHAHA,0
"""suuuling?""  capek banget ama isyana tpi mo gimana lagi mood bangetlah😭😭😭",0
metal2an shay😂😂😂😂,0
dia ini pelawak😂,0
isyana lucu nya gak maksa beda keg att udah gak lucu malah maksain buat lucu 😅,0
lucuu bgt inyongg,0
"aku masih sering ketawa yg pas dia nyanyi trus jatuh, malah dijadiin gaya😂 keren isyana",0
Gue curiga isyana ada bakat ngelawak deh,0
ko makin2 yaa 😅😅 kirain orangnya anggun weh,0
SUPEL BANGET KYKNYA KK ISYANA INI🥰,0
komedian bersuara merdu😂😂,0
@Taufik Ilham mood banget pengen nonton deh lain wkt besss yuk,0
wkwkwk😂😂😂,0
emang lawak bgt 😂😂,0
suaminya pasyi bahagia terus deh punya istri pelawak gini😅,0
ngakak,0
keren,0
"dia dlm hati tuh lupa palingan 😂😂 di backstage trus di inget"" 😂 bayangin coba 😂😂",0
lucukkk,0
woi lah isyana 😭,0
Isyana adalah penyanyi idola sebangsa dan setanah air,0
Dijawab semua anjrrr 😂,0
Isyana ahhhh😳😂😂😂,0
fositif vibes banget kak Isyana,0
wkwkwk 😂😂,0
isyana suka lawakk😂,0
kocak emang lah orang ini🤣🤣🤣,0
kembaran cheon sojin the penthouse 😂,0
rece bnaget ni anak 😂🤣,0
yaampoooonn ngakak aku pas tiup suling,0
Kok ngakak gua😂,0
Mood banget kalau liat kak isyana ahha,0
ak kira biduan  maap,1
wkwk seru banget pengen nonton 🥺😂,0
"sebenernya dia itu pelawak,",0
"""Kaka tidur yaa, udah pagi, gaboleh capek2""",0
"""makan nasi padang aja begini badannya""",1
"""yang aku suka dari dia adalah selalu cukur jembut sebelum manggung""",1
"""Hai kak Isyana aku ngefans banget sama kak Isyana.aku paling suka lagu kak Isyana itu lagu tetap didalam jiwa""",0
"""Manusia apa bidadari sih herann deh cantik terus 😌♥️""",0
"""@ayu.kinantii isyan skrg berubah ya:( baju nya nakal""",1
"""Gemesnya isyan kayak tango, berlapis lapis ciaaaa""",0
"""Makin jelek aja anaknya, padahal ibu ayahnya cakep2""",1
"""Kok anaknya kayak udah tua gitu ya mukanya kk tasya""",1
"""Muka anak nya ko tua banget yaa.. GK ngegemesin GK ada lucu2nya""",1
"""Muka nya muka kolot wkwk bukan muka bayi2 lucu gt""",1
"""Udah gila sekarang ini orang wkwk, udah jomblo jadi psikolog ga laku, ya jadilah seperti itu""",1
"""Lo sintingnya udah tingkat dewa""",1
"""Sepertinya Lutfi setelah putus dgn salsa seperti orang stress""",1
"""ANAK TOLOL INI MULAI AKTIF YA BUND""",1
"""bisa mati aja ga? gedeg gua liat lu. ANJIM""",1
"""Woy Lutfi asu , sok asik Lo ANJING !""",1
"""Apasih kontol berantem aja lah ayo bngst @lutfiagizal""",1
"""Ibu kamu pelakor plus hamil di luar nikah ya? Pantesan anaknya kyk gini modelannya""",1
"""Anaknya udh pinter, maknya yang kelempengan.. berasa masih baby, tingginya azka aj melebihi mamanya..""",1
"""Anak yg cerdas terbentuk dr pola asuh sekaligus pola didik ortu yg cerdas pula sih pada saranya. Sesimple itu""",0
"""Setengah iri setengah jadi motivasi ini""",0
"""Ancur hidup lu kalau sama dia… Sumpah..""",1
"""serem banget muka lo mel kayak ayam potong merah banget""",0
"""Yaudah jd pengusaha kuliner aja gausah artis, makanannya emang bikin ngiler sih wkwkw""",0
"""Kamu emang cocoknya jadi pengusaha kuliner udah fixs. Semoha lancat terusssss""",0
"""Tak sejelek IMAGE Owner ya..? Artis ups bukan Artis? Hallo secara tidak langsung semua orang itu tau IMAGE lu jelek gentong!""",1
"""Apaan sih gak jelas hidupnya""",1
"""Sebelum aku Unfoll, aku mau bilang NAJISSSS""",1
"""muka lu sensual tapi norak kenapa dah""",1
"""Udah gk jaman ngebully orang hey netizen mending ngaca dari kekurangan sendiri""",1
"""Kalau pas penempatannya, sebenernya kamu imut banget loh mel.""",0
"""Cakep kaga jelek iya HAHAH""",1
"""jari jari kaki kayak jarinya tukang panggul""",1
"""Kakinya kek lagi hamil tua ya bun, semacam kaki gajah @ayuugsia""",1
"""Suka heran sama yg ngehina fisik,, ternyata bener ya kita semua pendosa dengan cara kita sendiri,,""",0
"""Ini diedit biar langsing padahal mah klo live bomber badannya""",1
"""Kakinya gedong sayyy kek kaki jantan… Upp kan dia suka berbaur ama warwerwor.. Mahluk astral.. Yg kakinya gedong""",1
"""Bagusan foto pakai masker drpd gak pakai masker""",1
"""@rosameldianti_ kakak foto sebelum ini. kenapa Memeknya Keliatan Tebal???? Memeknya kakak Lagi Bengkak yah???""",1
"""Bra nya kedodoran kak make ukuran gede yaa""",1
"""Nah ini cantik seneng. Usahanya membuahkan hasil. Semangat ya mel semoga menjadi pribadi yang lebih baik lagi""",0
"""mba bisa gk sih, kalau gk merem melek gitu matanya kaya orang cacingan""",1
"""Semoga lancar terus usahanya mel""",0
"""Cantik banget kalo meldi muka natural kek gini""",0
"""Lu diem aja cantik mel kalo ga banyak gaya serius""",0
"""Kaku kek kanebo kering hahaha""",1
"""Semakin glowing say… natural kayak gini bagus tambahin prestasi nya ya say""",0
"""Meldi, emaknya buka klinik totok aura kayaknya anaknya gak pernah ditotok ya… auranya gak keliatan yg ada malah butek""",1
